id,original_title,target,vote_average,Action,Adventure,Fantasy,ScienceFiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Horror,Mystery,History,War,Music,Documentary,Foreign,TVMovie,director,cast,keywords
273481,Sicario,7,7.2,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Denis Villeneuve,"BeniciodelToro,EmilyBlunt,JoshBrolin,VictorGarber","['mexico', 'cia', 'smoking', 'texas', 'fbi', 'murder', 'dirty cop', 'soccer', 'drug', 'fbi agent', 'night vision', 'death of daughter', 'tunnel', 'el paso', 'moral dilemma', 'death of wife', 'mexican cartel']"
307081,Southpaw,7,7.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Antoine Fuqua,"ForestWhitaker,JakeGyllenhaal,OonaLaurence,RachelMcAdams",['sport']
16871,Drag Me to Hell,6,6.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Sam Raimi,"AlisonLohman,DileepRao,JustinLong,LornaRaver","['gypsy', 'work', 'gore', 'curse', 'psychologist', 'psychic', 'evil', 'loan officer', 'obituary', 'engagement ring', 'gypsies']"
293863,The Age of Adaline,7,7.4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Lee Toland Krieger,"BlakeLively,EllenBurstyn,HarrisonFord,MichielHuisman","['san francisco', 'immortality', 'love', 'forever']"
13156,Secondhand Lions,7,6.9,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Tim McCanlies,"HaleyJoelOsment,JoshLucas,MichaelCaine,RobertDuvall","['texas', 'money', 'veteran']"
41233,Step Up 3D,7,6.6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Jon M. Chu,"AdamG.Sevani,JoeSlaughter,RickMalambri,SharniVinson","['musical', 'duringcreditsstinger', '3d']"
9266,Blue Crush,6,5.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,John Stockwell,"KateBosworth,MatthewDavis,MichelleRodriguez,SanoeLake","['sea', 'surfer', 'hawaii', 'sport', 'job', 'american football player', 'pretty woman']"
1262,Stranger Than Fiction,7,7.1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Marc Forster,"DustinHoffman,EmmaThompson,MaggieGyllenhaal,WillFerrell","['professor', 'literature', 'love', 'romantic comedy', 'author', 'fate', 'death', 'dying', 'novelist', 'publisher', 'what if']"
4513,30 Days of Night,6,6.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,David Slade,"BenFoster,DannyHuston,JoshHartnett,MelissaGeorge","['sunrise', 'winter', 'vampire', 'marriage crisis', 'alaska', 'based on graphic novel', 'blizzard', 'blood lust', 'polar night']"
22970,The Cabin in the Woods,7,6.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Drew Goddard,"AnnaHutchison,ChrisHemsworth,FranKranz,KristenConnolly","['cabin', 'plot twist', 'cabin in the woods', 'filmed killing', 'video wall', 'speaker phone', 'mounted animal head', 'young adult']"
7278,Meet the Spartans,4,3.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Jason Friedberg,"CarmenElectra,KenDavitian,KevinSorbo,SeanMaguire","['fight', 'queen', 'penguin', 'black hole', 'men', 'army', 's.a.t.', 'aftercreditsstinger', 'duringcreditsstinger']"
9013,Midnight Run,7,7.2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Martin Brest,"CharlesGrodin,JohnAshton,RobertDeNiro,YaphetKotto","['crooked lawyer', 'bail jumper', 'mafia accountant', 'stretch limousine', 'manhattan, new york city', 'southwestern u.s.', 'bus station', 'police surveillance']"
865,The Running Man,6,6.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paul Michael Glaser,"ArnoldSchwarzenegger,MaríaConchitaAlonso,RichardDawson,YaphetKotto","['prison', 'chase', 'hunting human beings', 'game show', 'dystopia', 'dystopic future']"
10776,Little Shop of Horrors,7,6.6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,Frank Oz,"EllenGreene,RickMoranis,SteveMartin,VincentGardenia","['flower', 'solar eclipse', 'florist', 'assistant', 'plants', 'success', 'aggression by plant', 'investigation', 'nerd', 'blonde', 'carnivorous plant', 'remake', 'crush', 'based on play', 'motorcycle', 'eclipse', 'part animated', 'dentist', 'bum', 'killer plant', 'based on stage musical', 'skid row', 'based on film', 'plant food', 'flesh eating plant', 'inept assistant', 'cult classic', 'man eating plant']"
50456,Hanna,7,6.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Joe Wright,"CateBlanchett,EricBana,SaoirseRonan,VickyKrieps","['assassin', 'self sacrifice', 'strip club', 'secret agent', 'training', 'british', 'road trip', 'dead animal', 'teenage girl', 'pistol', 'duringcreditsstinger']"
9823,Mortal Kombat: Annihilation,4,3.8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,John R. Leonetti,"JamesRemar,RobinShou,SandraHess,TalisaSoto","['martial arts', 'authority', 'tournament', 'battle', 'fighting', 'based on video game', 'hand to hand combat']"
59861,Larry Crowne,6,5.7,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Tom Hanks,"BryanCranston,CedrictheEntertainer,JuliaRoberts,TomHanks","['classroom', 'college', 'teacher', 'diner', 'loss of job', 'economics', 'yard sale', 'cell phone', 'scooter', 'back to school']"
133805,Carrie,6,5.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Kimberly Peirce,"AlexRussell,ChloëGraceMoretz,JudyGreer,JulianneMoore","['terror', 'based on novel', 'power', 'telekinesis', 'high school', 'remake', 'revenge', 'murder', 'prank', 'prom', 'teenager', 'explosion', 'violence', 'religious', 'humiliation', 'woman director']"
12763,Take the Lead,7,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Liz Friedlander,"AlfreWoodard,AntonioBanderas,RobBrown,YayaDaCosta","['dancing master', 'dance', 'musical', 'woman director']"
9766,Gridiron Gang,7,6.5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phil Joanou,"DwayneJohnson,L.ScottCaldwell,LeonRippy,Xzibit","['competition', 'prisoner', 'probation assistant ', 'sport', 'violence', 'american football player']"
14034,What's the Worst That Could Happen?,5,5.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Sam Weisman,"DannyDeVito,GlenneHeadly,JohnLeguizamo,MartinLawrence","['business man', 'master thief', 'thief', 'ring']"
12244,9,7,6.6,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Shane Acker,"ChristopherPlummer,CrispinGlover,JohnC.Reilly,MartinLandau","['man vs machine', 'hope', 'post-apocalyptic', 'dystopia', 'friendship', 'war', 'steampunk', 'coward', 'end of world', 'rag doll']"
109421,Side Effects,6,6.4,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Steven Soderbergh,"CatherineZeta-Jones,ChanningTatum,JudeLaw,RooneyMara","['fraud', 'cover-up', 'murder', 'drug', 'prescription medication', 'professional reputation']"
11137,The Prince & Me,6,5.9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Martha Coolidge,"BenMiller,JuliaStiles,LukeMably,MirandaRichardson","['secret identity', 'wisconsin', 'prince', 'college', 'modesty', 'romantic comedy', 'student', 'falling in love', 'woman director', 'young adult']"
51162,Winnie the Pooh,7,6.8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Stephen Anderson,"BudLuckey,CraigFerguson,JimCummings,TravisOates","['owl', 'tiger', 'aftercreditsstinger', 'duringcreditsstinger']"
10152,Dumb and Dumberer: When Harry Met Lloyd,4,4.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Troy Miller,"EricChristianOlsen,LuisGuzmán,MimiRogers,RachelNichols","['skateboarding', 'adoption', 'friendship', 'fate']"
9452,Bulworth,6,6.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Warren Beatty,"ChristineBaranski,HalleBerry,SeanAstin,WarrenBeatty","['mission of murder', 'politics', 'election campaign', 'liberal', 'swearing', 'political satire', 'hip hop culture']"
239566,Get on Up,6,6.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tate Taylor,"ChadwickBoseman,DanAykroyd,NelsanEllis,ViolaDavis","['biography', 'james brown']"
53113,One True Thing,6,6.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Carl Franklin,"MerylStreep,RenéeZellweger,TomEverettScott,WilliamHurt","['dysfunctional family', 'cancer', 'death of parent']"
9271,Virtuosity,5,5.4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Brett Leonard,"DenzelWashington,KellyLynch,RussellCrowe,WilliamForsythe","['artificial intelligence', 'android', 'hologram', 'computer program', 'virtual reality', 'ex-cop', 'visual effect', 'police training']"
4474,My Super Ex-Girlfriend,5,4.8,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Ivan Reitman,"AnnaFaris,EddieIzzard,LukeWilson,UmaThurman","['new york', 'flying', 'ex-boyfriend', 'ex-girlfriend', 'disappointment', 'supernatural powers', 'shark']"
184346,Deliver Us from Evil,6,5.9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Scott Derrickson,"EdgarRamírez,EricBana,JoelMcHale,OliviaMunn","['possessed', 'demon', 'occult', 'demonic possession']"
48340,Sanctum,6,5.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Alister Grierson,"AliceParkinson,DanielWyllie,IoanGruffudd,RichardRoxburgh","['cave', 'water', 'adventure']"
14846,Little Black Book,5,5.2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Nick Hurran,"BrittanyMurphy,HollyHunter,KathyBates,RonLivingston",['plan']
72207,The Five-Year Engagement,6,5.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Nicholas Stoller,"AlisonBrie,ChrisPratt,EmilyBlunt,JasonSegel","['sex', 'san francisco', 'restaurant', 'frustration', 'chase', 'offer', 'engagement', 'love', 'psychologist', 'wedding', 'proposal', 'chef', 'ceremony', 'englishwoman', 'ring', 'unemployed']"
16232,Mr. 3000,5,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Charles Stone III,"AngelaBassett,BernieMac,BrianJ.White,MichaelRispoli","['baseball', 'sport']"
43539,The Next Three Days,7,6.9,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Paul Haggis,"BrianDennehy,ElizabethBanks,RZA,RussellCrowe","['evidence', 'passport', 'argument', 'county jail', 'fingerprints', 'appeal', 'escape artist']"
9920,Ultraviolet,5,4.8,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Kurt Wimmer,"CameronBright,MillaJovovich,NickChinlund,SebastienAndrieu","['skyscraper', 'vampire', 'victim', 'dystopia', 'boy', 'doctor', 'violence', 'one woman army', 'hemophagia', 'stamina', 'totalitarian', 'antigen', 'cure', 'strength', 'biological warfare', 'lab technician', 'rooftop fight', 'gravity', 'light sensitivity']"
8978,Assault on Precinct 13,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Jean-François Richet,"EthanHawke,GabrielByrne,LaurenceFishburne,MariaBello","['drug abuse', 'mexican standoff', 'junkie', 'prison cell', 'snow storm', 'transport of prisoners', 'dying and death', 'molotow cocktail', ""new year's day"", 'remake', 'deception', 'survival', 'shootout', 'police corruption', 'brutality', 'power outage', 'violence', 'silencer', 'machine gun', 'night vision goggles', 'exploding bus', 'detroit michigan']"
11702,The Replacement Killers,6,6,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Antoine Fuqua,"ChowYun-fat,KennethTsang,MichaelRooker,MiraSorvino","['usa', 'china', 'assault rifle', 'sniper', 'chinatown', 'drug dealer', 'hitman', 'funeral', 'conscientious objector', 'revenge', 'on the run', 'fugitive', 'one man army', 'sunglasses', 'drug lord', 'silencer', 'uzi', 'police raid', 'contract killer', 'replacement']"
18550,Fled,5,5.2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Kevin Hooks,"LaurenceFishburne,SalmaHayek,StephenBaldwin,WillPatton","['hacker', 'undercover agent', 'mafia', 'chain gang', 'fugitive', 'floppy disk']"
8869,Eight Legged Freaks,5,5.4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,Ellory Elkayem,"DavidArquette,KariWuhrer,ScarlettJohansson,ScottTerra","['pick up', 'wetting pants', 'hockey mask', 'barbershop', 'perfume', 'aunt nephew relationship', 'straight razor', 'town meeting', 'forklift', 'contamination', 'spiders', 'animal horror']"
43347,Love & Other Drugs,7,6.6,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Edward Zwick,"AnneHathaway,HankAzaria,JakeGyllenhaal,OliverPlatt","['male nudity', 'female nudity', 'letter', 'love', 'viagra', 'sexual freedom', 'free spirit']"
3489,88 Minutes,6,5.7,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Jon Avnet,"AlPacino,AliciaWitt,AmyBrenneman,LeeleeSobieski","['fbi', 'professor', ""ladies' man"", 'medical examiner', 'serial killer', 'lecture']"
9701,North Country,7,6.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Niki Caro,"CharlizeTheron,EllePeterson,FrancesMcDormand,ThomasCurtis","['rape', 'secret', 'minnesota', 'witness', 'miner', 'insult', 'court', 'lawsuit', 'love', 'lesbian', 'battle', 'case', 'woman', 'woman director', 'landmark', 'harrassment', 'legal']"
2122,The Whole Ten Yards,6,5.5,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Howard Deutch,"AmandaPeet,BruceWillis,KevinPollak,MatthewPerry",['hitman']
37707,Splice,6,5.5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Vincenzo Natali,"AdrienBrody,DavidHewlett,DelphineChanéac,SarahPolley","['dna', 'genetics', 'gene manipulation', 'genetic engineering', 'biological experiment']"
10658,Howard the Duck,5,5.1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Willard Huyck,"EdGale,JeffreyJones,LeaThompson,TimRobbins","['duck', 'physicist', 'extraterrestrial', 'anthropomorphism', 'alien invasion', 'alternative reality']"
13150,Pride and Glory,6,6.3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Gavin O'Connor,"ColinFarrell,EdwardNorton,JonVoight,NoahEmmerich","['megacity', 'brother-in-law', 'police']"
9042,The Cave,5,5.1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Bruce Hunt,"ColeHauser,EddieCibrian,LenaHeadey,MorrisChestnut","['fall', 'burned alive', 'violence', 'diver', 'swimwear']"
17813,Alex & Emma,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Rob Reiner,"DavidPaymer,KateHudson,LukeWilson,SophieMarceau","['gambling', 'sex', 'casino', 'based on novel', 'vandalism', 'lie', 'kiss', 'love', 'disappearance', 'writer', 'death', 'fortune']"
11208,Wicker Park,7,6.7,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,Paul McGuigan,"DianeKruger,JoshHartnett,MatthewLillard,RoseByrne","[""love of one's life"", 'leave', 'look-alike', 'intrigue']"
58151,Fright Night,6,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Craig Gillespie,"AntonYelchin,ChristopherMintz-Plasse,ColinFarrell,ToniCollette","['sunrise', 'vampire', 'suspicion', 'remake', 'suburbia']"
11400,The New World,6,6.4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Terrence Malick,"ChristianBale,ChristopherPlummer,ColinFarrell,QoriankaKilcher","['chief', 'colonialism', 'new world']"
10350,Wing Commander,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Christopher Roberts,"FreddiePrinzeJr.,MatthewLillard,SaffronBurrows,TchékyKaryo","['fight', 'pilot', 'outer space', 'based on video game', 'space opera', 'space carrier']"
28902,In Dreams,5,5.4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Neil Jordan,"AidanQuinn,AnnetteBening,RobertDowneyJr.,StephenRea","['based on novel', 'suicide attempt', 'dream', 'kidnapping', 'victim of murder', 'suspense', 'serial killer', 'hitchcockian']"
14164,Dragonball Evolution,3,2.9,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,James Wong,"ChowYun-fat,JamieChung,JoonPark,JustinChatwin","['karate', 'superhero', 'revenge', 'dragon', 'duringcreditsstinger']"
76640,The Last Stand,6,5.7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Kim Jee-woon,"ArnoldSchwarzenegger,ForestWhitaker,JohnnyKnoxville,RodrigoSantoro","['sheriff', 'small town', 'hostage', 'prisoner', 'fbi', 'border', 'escape', 'car chase', 'convoy', 'machine gun', 'neo-western']"
11058,Godsend,5,4.7,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Nick Hamm,"CameronBright,GregKinnear,RebeccaRomijn,RobertDeNiro","['schizophrenia', 'clone', 'loss of son', 'nightmare', 'doctor']"
14844,Chasing Liberty,6,6.1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Andy Cadiff,"JeremyPiven,MandyMoore,StarkSands,TonyJayawardena","['venice', 'berlin', 'usa president', 'undercover', 'prague', 'romantic comedy', 'travel', 'lying', 'young adult', 'secret service agent', 'overprotective father']"
57089,Hoodwinked Too! Hood VS. Evil,5,4.8,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,Mike Disa,"BillHader,HaydenPanettiere,JoanCusack,PatrickWarburton","['witch', 'wolf', 'little red riding hood', 'sequel', 'computer animation', 'goat', 'aftercreditsstinger', 'duringcreditsstinger']"
1947,An Unfinished Life,7,6.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lasse Hallström,"BeccaGardner,JenniferLopez,MorganFreeman,RobertRedford","['loss of son', 'sheriff', 'wyoming', 'grandfather granddaughter relationship', 'violence against women']"
8054,The Imaginarium of Doctor Parnassus,6,6.3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Terry Gilliam,"ChristopherPlummer,HeathLedger,JohnnyDepp,JudeLaw","['circus', 'immortality', 'elderly', 'aftercreditsstinger', 'duringcreditsstinger']"
46829,Barney's Version,7,7.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Richard J. Lewis,"DustinHoffman,MinnieDriver,PaulGiamatti,RosamundPike","['suicide', 'jealousy', 'canada', 'independent film', 'politically incorrect']"
146238,Runner Runner,6,5.5,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Brad Furman,"AnthonyMackie,BenAffleck,GemmaArterton,JustinTimberlake","['gambling', 'casino', 'gambling debts', 'dirty cop', 'puerto rico']"
9989,Antitrust,6,5.8,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peter Howitt,"ClaireForlani,RachaelLeighCook,RyanPhillippe,TimRobbins","['technology', 'garage', 'hacker', 'male friendship', 'microchip', 'minidisc', 'computer', 'company', 'friendship bracelet', 'suspense', 'business start-up', 'computer expert', 'childhood friends', 'betrayal by friend']"
9665,Glory,7,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Edward Zwick,"CaryElwes,DenzelWashington,MatthewBroderick,MorganFreeman","['war', 'racism', 'battle', 'union soldier', 'confederate soldier', 'american civil war']"
311,Once Upon a Time in America,8,8.2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sergio Leone,"ElizabethMcGovern,JamesWoods,JoePesci,RobertDeNiro","['life and death', 'corruption', 'street gang', 'rape', 'sadistic', 'lovesickness', 'sexual abuse', 'money laundering', 'opium']"
102362,Dead Man Down,6,5.9,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Niels Arden Oplev,"ColinFarrell,DominicCooper,NoomiRapace,TerrenceHoward","['revenge', 'new york city', 'mysterious woman', 'crime lord']"
11162,The Merchant of Venice,7,6.7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Michael Radford,"AlPacino,JeremyIrons,JosephFiennes,LynnCollins","['venice', 'shakespeare', 'jew', 'ship', 'salesperson', 'meat', 'money', 'suitor', 'falling in love', 'credit', '16th century']"
6016,The Good Thief,6,6,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Neil Jordan,"MarcLavoine,NickNolte,NutsaKukhianidze,TchékyKaryo","['casino', 'monte carlo', 'painting', 'caper', 'independent film', 'heist movie']"
17186,Supercross,5,5.4,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Steve Boyum,"CameronRichardson,MikeVogel,SophiaBush,SteveHowey",['sport']
13967,Miss Potter,6,6.3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Chris Noonan,"BarbaraFlynn,EmilyWatson,EwanMcGregor,RenéeZellweger","['loss of lover', 'mountain lake', 'author', 'rabbit']"
2008,Wu Ji,5,5,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Chen Kaige,"CeciliaCheung,ChengQian,HongChen,LiuYe","['servant', 'emperor', 'battle assignment']"
9053,DOA: Dead or Alive,5,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Corey Yuen Kwai,"DevonAoki,HollyValance,JaimePressly,SarahCarter","['competition', 'martial arts', 'kung fu', 'assassin', 'fight', 'island', 'karate', 'nerd', 'wrestling', 'bikini', 'ninja', 'tournament', 'explosion', 'violence', 'based on video game', 'swimsuit']"
4512,The Assassination of Jesse James by the Coward Robert Ford,7,7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Andrew Dominik,"BradPitt,CaseyAffleck,Mary-LouiseParker,SamShepard","['killing', 'admiration', 'hold-up robbery', 'to shoot dead', 'idol', 'missouri', 'media', 'jesse james', 'cowardliness', 'family', 'coward']"
76349,辛亥?�命,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Jackie Chan,"JackieChan,JayceeChan,JoanChen,LiBingbing","['martial arts', 'sword', 'revolution', 'blood', 'gunfight', 'extreme violence', 'brutality', 'combat']"
31203,Le petit Nicolas,6,5.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Laurent Tirard,"KadMerad,MaximeGodart,SandrineKiberlain,ValérieLemercier",[]
265208,Wild Card,5,5.4,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Simon West,"DominikGarcía-Lorido,JasonStatham,MichaelAngarano,MiloVentimiglia","['gambling', 'bodyguard', 'remake']"
45610,Machine Gun Preacher,6,6.4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Marc Forster,"GerardButler,KathyBaker,MichelleMonaghan,RichardGoteri","['underage soldier', 'duringcreditsstinger']"
50135,Konferenz der Tiere,6,5.5,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,Reinhard Klooss,"BastianPastewka,ChristophMariaHerbst,RalfSchmitz,ThomasFritsch","['dam', 'shark', 'animal', 'hoover dam', 'crane the bird']"
1874,Goodbye Bafana,7,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Bille August,"DennisHaysbert,DianeKruger,JosephFiennes,ShilohHenderson","['jail guard', 'prison cell', 'south africa', 'apartheid', 'nelson mandela', 'escape', 'xenophobia']"
271331,United Passions,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frédéric Auburtin,"GérardDepardieu,SamNeill,ThomasKretschmann,TimRoth",['soccer']
215211,Grace of Monaco,6,5.8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Olivier Dahan,"MiloVentimiglia,NicoleKidman,PazVega,TimRoth","['monaco', 'prince']"
367961,Савва. Се?д?е воина,6,6.4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Maksim Fadeev,"FyodorBondarchuk,KonstantinKhabenskiy,MaksimChukharyov,MikhailGalustyan","['village', 'creature', 'battle', 'monkey', 'hyena']"
10955,Ripley's Game,7,6.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Liliana Cavani,"HannsZischler,JohnMalkovich,RayWinstone,UweMansshardt","['berlin', 'male nudity', 'villa', 'milan', 'hitman', 'assignment', 'greed', 'insult', 'performance', 'russian mafia', 'party', 'woman director']"
223702,Sausage Party,6,5.6,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Conrad Vernon,"BillHader,JonahHill,KristenWiig,SethRogen","['supermarket', 'party', 'sausage', 'food', 'anthropomorphism', 'sex scene', 'musical number', 'adult animation', 'grocery store', 'gum']"
254470,Pitch Perfect 2,7,6.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Elizabeth Banks,"AnnaKendrick,BrittanySnow,HaileeSteinfeld,RebelWilson","['music', 'sequel', 'singer', 'male female relationship', 'audition', 'group of friends', 'duringcreditsstinger', 'singing competition', 'female musician', 'singing contest', 'woman director', 'acapella']"
69,Walk the Line,7,7.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,James Mangold,"GinniferGoodwin,JoaquinPhoenix,ReeseWitherspoon,RobertPatrick","['germany', 'prison', 'music record', 'adultery', 'country music', 'guitar', 'loss of brother', 'concert', 'marriage', 'single', 'accident', '1960s']"
4967,Keeping the Faith,6,5.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Edward Norton,"AnneBancroft,BenStiller,EdwardNorton,JennaElfman","['love triangle', 'rabbi', 'priest', 'catholicism']"
9449,The Borrowers,6,5.8,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Peter Hewitt,"CeliaImrie,JimBroadbent,JohnGoodman,TomFelton","['dwarves', 'household', 'lawyer', 'little people', ""child's point of view"", 'real estate']"
11499,Frost/Nixon,7,7.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ron Howard,"FrankLangella,KevinBacon,MichaelSheen,SamRockwell","['camera', 'lie', 'scandal', 'watergate scandal', 'richard nixon', 'reporter', 'writer']"
4912,Confessions of a Dangerous Mind,7,6.6,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,George Clooney,"DrewBarrymore,JuliaRoberts,RutgerHauer,SamRockwell","['microfilm', 'biography', 'silencer', 'intrigue']"
12771,Serving Sara,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Reginald Hudlin,"BruceCampbell,ElizabethHurley,MatthewPerry,VincentPastore","['wealth', 'falling in love', 'divorce', 'pretty woman', 'winery']"
